gene_name	motif_counts	gene_length	motif_counts_normalized_by_gene_length	avg_p_value	avg_motif_position	present_in_list	avg_q_value
cpbgf_700910-RA	1	1182	0.8460236886632826	5.32e-05	85.4906937394247	F	0.205
cpbgf_700920-RA	1	3171	0.315357931251971	5.32e-05	1.5610217596972564	F	0.205
cpbgf_700980-RA	1	4683	0.21353833013025839	3.45e-05	49.18855434550502	F	0.193
cpbgf_700990-RA	1	1374	0.727802037845706	4.19e-05	90.42940320232896	F	0.196
cpbgf_8001050-RA	1	2097	0.47687172150691465	9.7e-05	36.88602765855985	F	0.279
cpbgf_8001080-RA	1	1989	0.5027652086475616	3.07e-05	25.26395173453997	F	0.193
cpbgf_8001120-RA	1	1593	0.6277463904582549	9.7e-05	73.79158819836786	F	0.279
cpbgf_8001133-RA	1	1227	0.8149959250203749	3.07e-05	84.22982885085575	F	0.193
cpbgf_8001150-RA	1	1041	0.9606147934678194	7.99e-05	64.21709894332372	F	0.257
cpbgf_8001260-RA	1	2154	0.46425255338904364	3.07e-05	19.7075208913649	F	0.193
cpbgf_8001300-RA	1	4185	0.23894862604540024	7.99e-05	40.39426523297492	F	0.257
cpbgf_800140-RA	1	3186	0.31387319522912743	9.7e-05	21.076585059635907	F	0.279
cpbgf_8001540-RA	1	795	1.2578616352201257	3.45e-05	47.9874213836478	F	0.193
cpbgf_8001600-RA	1	2370	0.4219409282700422	4.19e-05	67.0675105485232	F	0.196
cpbgf_8001700-RA	1	1410	0.7092198581560284	9.7e-05	96.34751773049646	F	0.279
cpbgf_8001770-RA	1	3372	0.2965599051008304	4.19e-05	78.98873072360617	F	0.196
cpbgf_800180-RA	1	7455	0.1341381623071764	5.32e-05	5.211267605633803	F	0.205
cpbgf_8001810-RA	1	774	1.2919896640826873	3.07e-05	47.997416020671835	F	0.193
cpbgf_8001860-RA	1	2115	0.47281323877068554	6.22e-05	84.79905437352245	F	0.225
cpbgf_8002000-RA	1	3177	0.3147623544224111	4.19e-05	55.886056027699084	F	0.196
cpbgf_800200-RA	1	3393	0.2947244326554671	5.32e-05	87.16475095785441	F	0.205
cpbgf_8002090-RA	1	4476	0.22341376228775692	8.3e-05	35.44459338695264	F	0.257
cpbgf_8002100-RA	1	1221	0.819000819000819	9.03e-06	98.15724815724816	F	0.193
cpbgf_8002140-RA	1	855	1.1695906432748537	4.19e-05	76.4327485380117	F	0.196
cpbgf_8002210-RA	1	1257	0.7955449482895784	4.19e-05	85.16308671439936	F	0.196
cpbgf_8002320-RA	1	2190	0.45662100456621	4.19e-05	86.00456621004567	F	0.196
cpbgf_8002340-RA	1	384	2.6041666666666665	5.32e-05	89.453125	F	0.205
cpbgf_8002410-RA	1	2448	0.4084967320261438	3.07e-05	73.22303921568627	F	0.193
cpbgf_8002450-RA	1	3165	0.31595576619273297	8.3e-05	98.65718799368088	F	0.257
cpbgf_8002460-RA	1	1230	0.8130081300813008	3.07e-05	3.536585365853658	F	0.193
cpbgf_8002500-RA	1	1551	0.6447453255963894	3.07e-05	38.9103803997421	F	0.193
cpbgf_8002550-RA	1	4101	0.243842965130456	4.19e-05	21.714216044867104	F	0.196
cpbgf_8002570-RA	1	1218	0.8210180623973727	4.19e-05	68.92446633825944	F	0.196
cpbgf_8002660-RA	1	1199	0.8340283569641368	9.03e-06	74.85404503753128	F	0.193
cpbgf_8002720-RA	1	3606	0.27731558513588467	8.77e-05	3.951747088186356	F	0.265
cpbgf_8002750-RA	1	948	1.0548523206751055	3.07e-05	32.436708860759495	F	0.193
cpbgf_8002763-RA	1	855	1.1695906432748537	4.19e-05	33.62573099415205	F	0.196
cpbgf_8002770-RA	1	3927	0.25464731347084285	4.19e-05	74.39521263050675	F	0.196
cpbgf_8002910-RA	1	4116	0.24295432458697763	3.07e-05	46.41642371234208	F	0.193
cpbgf_8003130-RA	1	1557	0.6422607578676942	9.03e-06	64.51509312780989	F	0.193
cpbgf_8003210-RA	1	2754	0.36310820624546114	9.7e-05	6.735657225853305	F	0.279
cpbgf_8003272-RA	1	1866	0.5359056806002144	8.3e-05	56.61843515541265	F	0.257
cpbgf_8003450-RA	1	564	1.7730496453900708	5.32e-05	17.4645390070922	T	0.205
cpbgf_8003600-RA	1	1650	0.6060606060606061	4.19e-05	96.33333333333334	F	0.196
cpbgf_800370-RA	1	3729	0.2681684097613301	3.07e-05	98.96755162241888	F	0.193
cpbgf_8003760-RA	1	6372	0.15693659761456372	3.07e-05	16.988386691776522	F	0.193
cpbgf_8003900-RA	1	1284	0.778816199376947	7.99e-05	4.166666666666666	F	0.257
cpbgf_8003930-RA	1	1566	0.6385696040868455	3.07e-05	93.19923371647509	F	0.193
cpbgf_8004020-RA	1	2352	0.42517006802721086	4.19e-05	62.22363945578231	F	0.196
cpbgf_8004060-RA	1	1626	0.6150061500615006	7.99e-05	3.105781057810578	F	0.257
cpbgf_8004130-RA	1	1374	0.727802037845706	8.77e-05	49.52692867540029	F	0.265
cpbgf_8004170-RA	1	3204	0.3121098626716604	3.45e-05	37.43757802746567	F	0.193
cpbgf_8004240-RA	1	3954	0.25290844714213456	5.32e-05	79.57764289327264	F	0.205
cpbgf_8004280-RA	1	2037	0.49091801669121254	3.45e-05	92.46440844378989	F	0.193
cpbgf_800430-RA	1	780	1.2820512820512822	9.7e-05	80.83333333333333	F	0.279
cpbgf_8004310-RA	1	1062	0.9416195856873822	3.07e-05	23.681732580037664	F	0.193
cpbgf_8004370-RA	1	3003	0.333000333000333	4.19e-05	85.8974358974359	F	0.196
cpbgf_8004440-RA	1	1731	0.5777007510109763	9.03e-06	65.77123050259965	F	0.193
cpbgf_8004520-RA	1	414	2.4154589371980677	4.19e-05	23.792270531400966	F	0.196
cpbgf_8004570-RA	1	1425	0.7017543859649122	7.99e-05	63.96491228070176	F	0.257
cpbgf_8004600-RA	1	1287	0.777000777000777	4.19e-05	88.07303807303806	F	0.196
cpbgf_800480-RA	1	2922	0.34223134839151265	5.32e-05	35.57494866529774	F	0.205
cpbgf_8004850-RA	1	3477	0.2876042565429968	3.07e-05	32.94506758700029	F	0.193
cpbgf_8004860-RA	1	1893	0.5282620179609087	7.99e-05	60.67089276281036	F	0.257
cpbgf_8004910-RA	1	5811	0.17208742040956806	5.32e-05	28.110480123902942	F	0.205
cpbgf_8004950-RA	1	4266	0.23441162681669012	3.07e-05	56.809657759024844	F	0.193
cpbgf_8004970-RA	1	4558	0.21939447125932426	7.99e-05	60.84905660377359	F	0.257
cpbgf_8005186-RA	1	4329	0.23100023100023098	9.03e-06	52.24070224070224	F	0.193
cpbgf_8005300-RA	1	2451	0.4079967360261118	8.3e-05	94.71644226846185	F	0.257
cpbgf_8005310-RA	1	3711	0.26946914578280784	6.22e-05	21.005119913769875	F	0.225
cpbgf_800540-RA	1	2478	0.4035512510088781	8.3e-05	20.560936238902343	F	0.257
cpbgf_800570-RA	1	3117	0.32082130253448826	7.99e-05	23.147256977863332	F	0.257
cpbgf_800610-RA	1	2565	0.3898635477582846	5.32e-05	61.85185185185185	F	0.205
cpbgf_800620-RA	1	783	1.277139208173691	3.07e-05	55.23627075351213	F	0.193
cpbgf_800650-RA	1	465	2.150537634408602	3.07e-05	22.473118279569892	F	0.193
cpbgf_800690-RA	1	4062	0.2461841457410143	9.03e-06	76.13244707040867	F	0.193
cpbgf_800700-RA	1	2130	0.4694835680751174	3.07e-05	33.07511737089202	F	0.193
cpbgf_800710-RA	1	5484	0.18234865061998543	3.07e-05	89.43289569657185	F	0.193
cpbgf_800750-RA	1	2898	0.3450655624568668	9.7e-05	31.349206349206348	F	0.279
cpbgf_800800-RA	1	2805	0.35650623885918004	3.45e-05	36.16755793226382	F	0.193
cpbgf_800810-RA	1	4029	0.24820054604120131	9.7e-05	72.8096301811864	F	0.279
cpbgf_800860-RA	1	4149	0.24102193299590263	3.07e-05	57.18245360327789	F	0.193
cpbgf_800880-RA	1	1866	0.5359056806002144	4.19e-05	93.38156484458734	F	0.196
cpbgf_800910-RA	1	3747	0.26688017080330934	6.22e-05	19.92260475046704	F	0.225
